uuid,status,name,address,notes
685c6b25-2dca-3d8b-bfb1-e88b8701c38f,assigned,"Michelle Pudjiastuti","Kpg. Sutoyo No. 78, Banjarbaru 92448, Lampung","Stress Test UUID Data"
5027811a-6478-3642-92b1-741abab49e80,assigned,"Talia Pudjiastuti","Ds. Bacang No. 445, Tidore Kepulauan 88500, Riau","Stress Test UUID Data"
7464ea39-45cf-3de0-8c54-2d34c9e56ae2,assigned,"Padma Lestari","Jr. Kusmanto No. 395, Kupang 36845, NTB","Stress Test UUID Data"
ba9a8379-6bf5-307f-b602-3dbeab002e9f,assigned,"Aisyah Wijayanti","Ds. Bank Dagang Negara No. 48, Palangka Raya 53628, Sumsel","Stress Test UUID Data"
38206519-6a0d-3def-9c82-cf61139a0949,assigned,"Gading Laksana Pratama S.Kom","Jln. Supono No. 999, Cilegon 99957, Kaltim","Stress Test UUID Data"
4257769f-495c-3057-ba8f-63b9e2478cf1,assigned,"Balangga Widodo","Psr. Gotong Royong No. 475, Kotamobagu 88465, Aceh","Stress Test UUID Data"
fb2113a4-4528-3c8f-8b70-1ad1a4bba250,assigned,"Yunita Wahyuni","Ds. Lada No. 984, Kotamobagu 20988, Aceh","Stress Test UUID Data"
e97ab9e0-7bd1-369c-bd2b-4e6735a990d1,assigned,"Lidya Mulyani","Jln. Jend. Sudirman No. 72, Padang 13339, Kalbar","Stress Test UUID Data"
1a8c0007-cf16-30f7-b236-9ea42318bc5e,assigned,"Zahra Usamah","Jln. Veteran No. 403, Palembang 15876, Papua","Stress Test UUID Data"
15aec7f1-2585-38de-8524-207367f55d08,assigned,"Ellis Mardhiyah M.M.","Ki. Yoga No. 935, Semarang 80907, Sulbar","Stress Test UUID Data"
807cde8c-5036-3921-9dbe-b0df9a564967,assigned,"Puti Haryanti","Jln. Yosodipuro No. 702, Tanjung Pinang 78034, Banten","Stress Test UUID Data"
6b500c1c-3885-33a1-8c2d-da1700023bdc,assigned,"Sadina Mala Anggraini S.IP","Gg. Wahid No. 631, Pontianak 48340, Sumsel","Stress Test UUID Data"
ac0728f7-dd9f-3c07-8e55-8a607ef2bd93,assigned,"Gandewa Usman Budiyanto","Jln. Raya Ujungberung No. 590, Administrasi Jakarta Utara 17325, Sumut","Stress Test UUID Data"
f30cb473-64e1-3cfd-9b04-68239ee922cf,assigned,"Padmi Mala Palastri","Dk. Bakaru No. 434, Langsa 29394, Bali","Stress Test UUID Data"
b2920139-1432-377a-8126-382a17783d32,assigned,"Prabowo Mangunsong","Ds. Sudirman No. 525, Bengkulu 26031, Lampung","Stress Test UUID Data"
d160d201-f281-34db-8a62-13b9b60f6b3e,assigned,"Martaka Prasetyo","Psr. Bakti No. 485, Pontianak 37038, Kaltim","Stress Test UUID Data"
df8e2b86-602b-3e5b-b412-d44951d6d051,assigned,"Taufik Dagel Simanjuntak","Jr. Villa No. 547, Sungai Penuh 90194, Kaltim","Stress Test UUID Data"
99b48198-9495-3e59-861a-d12f231f6725,assigned,"Icha Yuliarti","Jln. HOS. Cjokroaminoto (Pasirkaliki) No. 531, Padangpanjang 61916, Malut","Stress Test UUID Data"
d0c86960-1869-3670-8ec7-46e093558178,assigned,"Gasti Kuswandari","Dk. Casablanca No. 722, Malang 30727, Kalteng","Stress Test UUID Data"
2fe47405-8b8a-3aa3-9495-f58ac52a7e77,assigned,"Cindy Susanti M.M.","Ds. Kalimalang No. 327, Sawahlunto 17683, Sulbar","Stress Test UUID Data"
64ecd76d-0279-38f1-bee9-233d9dc720fa,assigned,"Martaka Mahendra S.T.","Kpg. Gatot Subroto No. 102, Administrasi Jakarta Timur 13595, Sultra","Stress Test UUID Data"
f377664d-a41d-3bde-a46b-817674dc289c,assigned,"Rusman Najam Permadi S.Sos","Kpg. Ki Hajar Dewantara No. 684, Manado 38430, Pabar","Stress Test UUID Data"
28cae447-b390-397d-9a99-112d9d0e53e9,assigned,"Candra Kusumo","Ds. Moch. Yamin No. 724, Batam 16064, Sumut","Stress Test UUID Data"
0a8a02fc-985a-37b3-9218-ce8f38e4917c,assigned,"Mutia Puspita S.Gz","Kpg. Sampangan No. 682, Lhokseumawe 27108, NTB","Stress Test UUID Data"
3077962b-7c74-3a09-860f-32860d836726,assigned,"Gilang Wijaya","Jln. Basoka No. 654, Padangpanjang 72411, Aceh","Stress Test UUID Data"
f5eb0d81-bba2-34dc-8acf-da6f04a24bdd,assigned,"Bancar Irawan S.H.","Ki. Basuki Rahmat  No. 408, Sawahlunto 57149, Bali","Stress Test UUID Data"
99d2c662-fd2e-31b5-99e7-47338110d672,assigned,"Gading Irawan S.I.Kom","Psr. Wahidin No. 159, Cilegon 94776, Lampung","Stress Test UUID Data"
22be3a41-dca3-3acf-a165-2636d24a02a7,assigned,"Jamil Suryono S.Sos","Gg. Sutarto No. 207, Semarang 96587, Kaltim","Stress Test UUID Data"
44b90302-5763-34b2-a877-6a7db96e00db,assigned,"Jarwadi Latupono","Kpg. Krakatau No. 780, Sukabumi 78557, DKI","Stress Test UUID Data"
e0633aaa-758f-3ab4-8c14-837bdcf6d7f4,assigned,"Rusman Adriansyah M.Kom.","Jln. Babah No. 455, Padangsidempuan 65925, Sulteng","Stress Test UUID Data"
d4412ccb-bdbd-3cb5-9213-d28586d6dade,assigned,"Tugiman Pratama","Kpg. Abdul No. 971, Manado 76551, Babel","Stress Test UUID Data"
37983526-715f-3837-92dd-efc72b390a9c,assigned,"Elma Laila Lailasari","Jln. Baranangsiang No. 382, Jambi 32614, Jambi","Stress Test UUID Data"
2260b622-952c-3e28-aad1-9b11684f3894,assigned,"Paris Ciaobella Laksita","Ds. Gardujati No. 996, Administrasi Jakarta Selatan 22130, NTB","Stress Test UUID Data"
af3d6bc9-109f-3f43-8d06-f7ba1d059cb7,assigned,"Lamar Cahyo Simbolon M.Ak","Jr. Ekonomi No. 893, Administrasi Jakarta Pusat 41616, Malut","Stress Test UUID Data"
1bf14da3-7426-3d6e-8a05-4bb209ef1e96,assigned,"Jessica Pudjiastuti","Psr. Tangkuban Perahu No. 798, Sungai Penuh 41864, Kaltim","Stress Test UUID Data"
b85ae587-756f-3c2b-ac34-3f449cb91c7b,assigned,"Cici Utami","Ki. Dr. Junjunan No. 367, Cimahi 50129, Kaltara","Stress Test UUID Data"
930a5277-d408-3ab7-8608-b5efdf08bb9f,assigned,"Enteng Najmudin M.Farm","Ki. Juanda No. 733, Tegal 29916, Jabar","Stress Test UUID Data"
32d84287-26ae-30cc-916b-a1f1ebecdd49,assigned,"Bakidin Setiawan","Ds. Rajawali Timur No. 337, Bengkulu 29974, Sumbar","Stress Test UUID Data"
abe3e77f-61f4-30d7-8649-389e744a9a4f,assigned,"Asmadi Cawisadi Ramadan","Psr. Basoka No. 301, Tanjungbalai 46147, Aceh","Stress Test UUID Data"
cea5bf53-c58a-3c5f-b3f6-69055ffa2813,assigned,"Yoga Ade Megantara S.Kom","Ds. Daan No. 784, Pariaman 32441, Lampung","Stress Test UUID Data"
bc4ea384-da54-37ef-8f1b-366eca950f7e,assigned,"Uli Pratiwi","Psr. Haji No. 395, Sungai Penuh 63651, Sulut","Stress Test UUID Data"
1e1d7e92-e3b7-383e-bbdc-9aff4ebd8513,assigned,"Aisyah Maryati","Ki. Baung No. 466, Sibolga 45630, NTT","Stress Test UUID Data"
c987bc8b-831d-3ea7-a0d2-bff116d9cc33,assigned,"Yani Nuraini M.Pd","Gg. B.Agam 1 No. 132, Administrasi Jakarta Barat 72322, Sumut","Stress Test UUID Data"
ab4435a5-10fb-3c8e-8047-7a39d072ecb0,assigned,"Karma Damanik","Jr. Tentara Pelajar No. 345, Bogor 71756, Lampung","Stress Test UUID Data"
adc470de-0e2f-3e78-8dd6-7c4b8e02a01b,assigned,"Unggul Prasetya","Jln. Yap Tjwan Bing No. 435, Singkawang 75500, Banten","Stress Test UUID Data"
1c1b5c4e-efa6-30af-a7a5-330b93724127,assigned,"Sadina Wulandari","Ki. R.M. Said No. 1, Sabang 13949, Jatim","Stress Test UUID Data"
abc53bc7-3ab3-3491-bf3d-360c78e8b890,assigned,"Virman Thamrin S.Gz","Ki. Sutarjo No. 360, Pekanbaru 87281, Sulteng","Stress Test UUID Data"
38f7e780-c9fa-35bb-bfbb-eb7c72c11fed,assigned,"Gina Maryati","Jln. Banal No. 782, Bontang 73064, Kalsel","Stress Test UUID Data"
8e193de6-d8e1-3612-836a-e0e369be8cab,assigned,"Jagaraga Prasasta S.E.I","Jr. Adisumarmo No. 673, Manado 95570, Pabar","Stress Test UUID Data"
c5fc98cd-1550-36fa-9c98-86afb12c992a,assigned,"Jagapati Anggriawan S.Ked","Ki. Bagonwoto  No. 693, Tidore Kepulauan 28540, Gorontalo","Stress Test UUID Data"
2ba7ce68-7889-367c-8a08-d9751bc0e56c,assigned,"Makara Ramadan","Kpg. Sugiyopranoto No. 631, Batu 61157, DIY","Stress Test UUID Data"
3f9f7423-be2c-3f17-aa29-736a7ea3d423,assigned,"Raina Susanti","Gg. Cut Nyak Dien No. 273, Cimahi 39264, NTB","Stress Test UUID Data"
943b3d10-1efe-36b7-9145-cf0964d80623,assigned,"Maida Ika Uyainah","Kpg. Babakan No. 431, Sungai Penuh 22685, Sumut","Stress Test UUID Data"
b61519ff-5c06-3874-aedf-8373ae72747c,assigned,"Olga Siregar","Dk. Bagas Pati No. 521, Tarakan 35501, NTB","Stress Test UUID Data"
86eb137e-40e2-3e3a-a79d-25494f5254bf,assigned,"Qori Wahyuni","Dk. Muwardi No. 993, Cimahi 56440, Sulsel","Stress Test UUID Data"
5f639b61-1859-3d15-b187-42536343a834,assigned,"Maida Melani","Gg. Baranang Siang No. 885, Manado 77410, Jambi","Stress Test UUID Data"
b87824c1-cd17-35ea-85db-3ff9bf74ee1d,assigned,"Puji Violet Hastuti","Jr. Cikapayang No. 299, Jayapura 94346, Jabar","Stress Test UUID Data"
5debaef6-734d-3908-90d9-e18a6ba9c615,assigned,"Wage Suryono","Jr. Adisumarmo No. 689, Tangerang 32391, Sumut","Stress Test UUID Data"
a08dda39-61e1-33ab-bc59-b750af0586fd,assigned,"Hesti Citra Puspita","Jr. Jayawijaya No. 162, Balikpapan 52199, Sumbar","Stress Test UUID Data"
fa8a321d-a839-3bbf-8d59-e6d4f27d70a2,assigned,"Kani Nasyidah S.Farm","Dk. Samanhudi No. 93, Palembang 31698, NTT","Stress Test UUID Data"
eb4f67be-ef7d-3396-a0cc-614b3866d5de,assigned,"Pranata Hari Wibisono","Jr. Daan No. 844, Madiun 21022, Sumut","Stress Test UUID Data"
143a581b-4dcd-3047-83b5-cf667515cef7,assigned,"Gara Sinaga S.Ked","Ki. Setiabudhi No. 339, Sibolga 75633, NTT","Stress Test UUID Data"
5de60bfe-29ae-3168-9c39-d937d9d64869,assigned,"Chelsea Lailasari","Jln. Suryo No. 146, Balikpapan 94811, Sulsel","Stress Test UUID Data"
cd10f623-b73d-3296-88dc-07e260055da0,assigned,"Betania Novitasari M.TI.","Ki. Kali No. 881, Pekanbaru 19303, Kalteng","Stress Test UUID Data"
79700a64-ac85-3913-b9e4-3f40364d301b,assigned,"Narji Erik Saefullah S.E.I","Dk. Lada No. 335, Tasikmalaya 86616, NTB","Stress Test UUID Data"
1a5d3ec8-fab2-3057-adab-94865ab12d0e,assigned,"Wisnu Prasetyo","Gg. Abdul Rahmat No. 605, Administrasi Jakarta Timur 36812, Sumut","Stress Test UUID Data"
8e758b70-bac2-391f-8326-6aa06b40c94f,assigned,"Dian Puspa Agustina","Dk. Sudirman No. 466, Tanjung Pinang 51394, Sulut","Stress Test UUID Data"
9b500487-970b-373e-b8e4-df1400db8754,assigned,"Ganep Simbolon","Ds. Raden No. 142, Malang 16424, Jambi","Stress Test UUID Data"
40bc517e-f74b-3208-a3d7-30bb71dee2ea,assigned,"Cinta Padmasari","Ki. Baabur Royan No. 430, Tebing Tinggi 22727, Banten","Stress Test UUID Data"
7d42ea2f-67b8-3686-bd86-dc32b2767253,assigned,"Shania Hasanah","Jln. Lumban Tobing No. 937, Padangsidempuan 95249, Aceh","Stress Test UUID Data"
68352a76-1b50-3b3f-a09d-e31077843ba4,assigned,"Maida Agustina S.E.I","Kpg. Ir. H. Juanda No. 168, Salatiga 26147, Papua","Stress Test UUID Data"
149448b7-d368-3352-9ed1-88090c04ee7f,assigned,"Eja Permadi","Jln. Antapani Lama No. 919, Ambon 89956, Sulut","Stress Test UUID Data"
af24e5b0-d656-3992-a4de-f30765ee2fd5,assigned,"Wirda Kusmawati M.M.","Gg. Bakau No. 358, Lubuklinggau 93281, Kalbar","Stress Test UUID Data"
d1e89520-cd9a-338a-870b-b7bcc2897b7b,assigned,"Yessi Wijayanti","Kpg. Abang No. 899, Administrasi Jakarta Utara 81995, Kalteng","Stress Test UUID Data"
b97d033e-a68f-3fc3-a9e2-154562554d45,assigned,"Kasusra Adriansyah","Jln. Baing No. 213, Binjai 83033, Papua","Stress Test UUID Data"
ec25d94d-641d-3b6f-9b5c-5183db194a48,assigned,"Diah Pratiwi","Ki. Perintis Kemerdekaan No. 508, Tanjung Pinang 22577, Sultra","Stress Test UUID Data"
8949db5e-4881-35f1-a9cb-acb1fd51b858,assigned,"Patricia Nasyidah","Jln. Setia Budi No. 593, Pematangsiantar 22757, Jateng","Stress Test UUID Data"
315e1806-bb53-3521-b589-b935da1b9ff9,assigned,"Kasim Prakasa S.E.","Jln. Pelajar Pejuang 45 No. 460, Bogor 13020, Bali","Stress Test UUID Data"
2fa118b6-074d-3709-b0b7-0308109f1b95,assigned,"Rahayu Fujiati","Psr. HOS. Cjokroaminoto (Pasirkaliki) No. 863, Serang 36028, DKI","Stress Test UUID Data"
207f4850-6fc2-33e5-8a62-d801fa5f999c,assigned,"Ade Mayasari","Gg. Lembong No. 279, Cirebon 69092, Sulut","Stress Test UUID Data"
9e834909-5645-33b4-a58b-796520b378f8,assigned,"Fitriani Farida M.Kom.","Jr. Pelajar Pejuang 45 No. 5, Sibolga 67698, Aceh","Stress Test UUID Data"
e447c695-f8dd-3547-9f49-a629acb1fe98,assigned,"Oliva Endah Kusmawati M.Pd","Ds. Basudewo No. 138, Cilegon 84430, DKI","Stress Test UUID Data"
c0618ab2-3d32-35d8-be17-4301d117e0c8,assigned,"Darsirah Ardianto","Kpg. Cut Nyak Dien No. 16, Tegal 37660, Kepri","Stress Test UUID Data"
ebcef153-a3b5-34f3-a0fa-e9745104f495,assigned,"Betania Agustina","Dk. Salak No. 580, Pematangsiantar 51921, Aceh","Stress Test UUID Data"
60ff4853-ee64-3513-a274-5c25f7542976,assigned,"Dalima Namaga","Psr. Pasteur No. 983, Batu 12227, Sulteng","Stress Test UUID Data"
cf283528-1a0e-3cce-a6c1-b8ee3d87b7d8,assigned,"Faizah Laksmiwati","Kpg. Bakit  No. 969, Tual 51736, Jambi","Stress Test UUID Data"
d107d36f-9086-3e70-9093-b4c5ac318c14,assigned,"Nalar Luwar Damanik S.Pt","Dk. Gambang No. 224, Sungai Penuh 82449, Jatim","Stress Test UUID Data"
c44680b4-844f-3de0-a991-1c2bb16bea81,assigned,"Ulya Handayani S.Farm","Psr. Suprapto No. 637, Prabumulih 32900, Gorontalo","Stress Test UUID Data"
a32b0769-0d8b-3a54-b7ed-46465f6f7654,assigned,"Harsanto Mahfud Hidayat","Dk. Salak No. 850, Cimahi 39168, DIY","Stress Test UUID Data"
c9db668c-7608-318a-a9cc-94ee7562f124,assigned,"Cawisadi Pranowo M.Kom.","Jr. Flora No. 863, Jayapura 68662, DKI","Stress Test UUID Data"
76c14ee6-8b41-3271-90d1-0948eaa72246,assigned,"Hardi Jagaraga Sihombing S.Gz","Jln. Ters. Buah Batu No. 775, Dumai 70327, Jambi","Stress Test UUID Data"
9538344f-d766-38ea-a176-efada1b9e350,assigned,"Purwanto Saputra","Dk. PHH. Mustofa No. 878, Sibolga 36638, Riau","Stress Test UUID Data"
91054c31-e507-3650-9676-d0f17d5484b9,assigned,"Karsa Iswahyudi","Jln. Gajah No. 449, Tidore Kepulauan 20540, Kepri","Stress Test UUID Data"
47dd550e-6e33-32fd-a671-d26162e8806c,assigned,"Vanesa Hassanah","Ds. Tambun No. 646, Serang 85928, Aceh","Stress Test UUID Data"
1ce6fef9-54c9-3f39-9891-cf8c390ff70d,assigned,"Kusuma Kurniawan","Ds. Kalimalang No. 617, Jayapura 11749, Kalsel","Stress Test UUID Data"
30fda2b4-4596-3857-8965-2993c4c24ddd,assigned,"Kenari Caket Nababan","Kpg. Imam No. 952, Tangerang 34823, Kaltara","Stress Test UUID Data"
a9b6d7f1-6ccb-3078-a00a-c5f005528ef8,assigned,"Nilam Kania Halimah S.Pt","Gg. Ters. Kiaracondong No. 580, Mojokerto 10497, Bali","Stress Test UUID Data"
c8ed472c-ba13-3fb0-9eaf-f4f0382712d9,assigned,"Mulyono Narpati","Ki. Pasir Koja No. 4, Bandar Lampung 21792, DIY","Stress Test UUID Data"
cad2c333-e370-371e-862e-3cbdf98135a9,assigned,"Eman Kusumo","Ds. Sutan Syahrir No. 945, Tanjungbalai 41475, Babel","Stress Test UUID Data"
fc403e5b-5f5c-3b98-a14c-c9eb09bf8567,assigned,"Victoria Kuswandari","Jr. Daan No. 869, Bau-Bau 45834, NTT","Stress Test UUID Data"
c5e3a764-830a-3a1a-8093-c3a806d02a7d,assigned,"Bakidin Gunawan","Jr. Krakatau No. 963, Administrasi Jakarta Selatan 94190, Kepri","Stress Test UUID Data"
5117800e-3df6-32bd-95ba-a8b7c452ab7f,assigned,"Hardana Hidayanto","Psr. Madiun No. 722, Yogyakarta 19708, Sulut","Stress Test UUID Data"
feccb2a0-b8cd-301e-b5e4-5be2e81dcd86,assigned,"Jamalia Laksmiwati S.H.","Ds. Sudirman No. 509, Bandar Lampung 58425, Lampung","Stress Test UUID Data"
3b2bd410-b50f-3a89-8e3b-276832ab37d3,assigned,"Bala Halim","Ki. Labu No. 525, Kupang 28650, Riau","Stress Test UUID Data"
1efb7d34-5df5-34a0-a8e1-879db016bfae,assigned,"Zulaikha Melani","Gg. Nakula No. 78, Magelang 51701, Bali","Stress Test UUID Data"
da357cbb-4e5d-3873-85c3-239551621fda,assigned,"Gabriella Wulandari","Dk. Honggowongso No. 647, Pagar Alam 51149, NTB","Stress Test UUID Data"
fe2fd875-62ab-39f6-8c67-1184c39a482a,assigned,"Cindy Utami","Dk. Kyai Gede No. 648, Cirebon 90371, Sultra","Stress Test UUID Data"
3d00428c-30c2-3e60-82e7-ecdd79d6cf4a,assigned,"Diah Cinta Mandasari S.Ked","Jr. Otista No. 962, Magelang 43702, Kaltim","Stress Test UUID Data"
8c4b6b46-cd85-33c0-b398-2e960c2e0bde,assigned,"Paramita Chelsea Fujiati S.Sos","Dk. Raden Saleh No. 649, Tual 54235, DKI","Stress Test UUID Data"
49010a30-bce8-3645-be9b-b5c74abbe2fc,assigned,"Cinta Laksmiwati S.Ked","Ds. Qrisdoren No. 112, Bengkulu 59108, Lampung","Stress Test UUID Data"
eee7a704-2d41-358d-9b55-3ec9c8f15742,assigned,"Ika Rahmawati S.Pd","Kpg. B.Agam 1 No. 144, Banjarmasin 36705, Jabar","Stress Test UUID Data"
20ebadac-e409-3f52-90ea-ae121cb0ecd0,assigned,"Jais Kuswoyo","Jr. Ters. Pasir Koja No. 340, Palembang 26481, Maluku","Stress Test UUID Data"
a807ad60-d821-3310-9d0d-a10dbdfbfe2e,assigned,"Uli Laksmiwati S.E.","Dk. Wahidin No. 715, Batam 16256, Pabar","Stress Test UUID Data"
d0142fe5-ddf3-3228-96f2-f11165a3ac63,assigned,"Titin Puspa Wijayanti S.Sos","Psr. Reksoninten No. 557, Sibolga 90638, Sulteng","Stress Test UUID Data"
d560721e-18ed-34c5-8966-66133d5cd496,assigned,"Ibrahim Kuswoyo S.Sos","Dk. Sutarto No. 861, Ternate 64463, Kaltim","Stress Test UUID Data"
508d53aa-88f3-3553-bc54-4dd9bd5ccf79,assigned,"Kiandra Wijayanti","Ds. Kebangkitan Nasional No. 218, Pontianak 91567, Pabar","Stress Test UUID Data"
f9034c95-9bc4-3ab0-8e59-728947c0c70b,assigned,"Tasdik Ardianto S.E.","Gg. Salak No. 41, Ambon 45632, Kaltara","Stress Test UUID Data"
20415ae9-a803-3f25-898d-d4a03504248e,assigned,"Dalima Zulaikha Lestari","Ds. Supomo No. 473, Probolinggo 36081, Kalteng","Stress Test UUID Data"
d4f00a4b-2cda-304a-864e-a0f1aef611f8,assigned,"Pia Cici Padmasari M.Kom.","Ki. Perintis Kemerdekaan No. 417, Padang 72812, Sultra","Stress Test UUID Data"
bb8ef1ea-243d-30de-ab90-f1a203836ffe,assigned,"Restu Hartati S.Pt","Dk. Yap Tjwan Bing No. 633, Cirebon 61805, Sulsel","Stress Test UUID Data"
7d92ef25-5b7e-3a43-acd5-e962361af94e,assigned,"Eka Yuniar S.H.","Ki. Ketandan No. 262, Pekanbaru 86349, Sumut","Stress Test UUID Data"
841af93e-b429-391b-91b4-e17befff5a5c,assigned,"Gatra Simanjuntak S.H.","Ds. Baranang Siang No. 76, Sungai Penuh 46813, Sulut","Stress Test UUID Data"
e7f10e6b-f452-3d0d-8faa-c6aa2244938f,assigned,"Embuh Mumpuni Mandala S.Sos","Ki. Sumpah Pemuda No. 691, Administrasi Jakarta Utara 29092, Jambi","Stress Test UUID Data"
c3ec9240-5ca3-3d99-8251-565cbd11fff6,assigned,"Anastasia Hassanah S.IP","Ds. Ki Hajar Dewantara No. 863, Sukabumi 37990, Lampung","Stress Test UUID Data"
e8cc7154-06ee-3a04-b089-c1932dbae90c,assigned,"Asmadi Iswahyudi","Ds. Rajawali Barat No. 629, Surakarta 63802, Malut","Stress Test UUID Data"
e41e593d-253b-3061-b80a-e8daf65e4024,assigned,"Liman Satya Winarno","Jln. Bata Putih No. 294, Prabumulih 15330, Sumut","Stress Test UUID Data"
332988a0-c8c0-329f-8fde-d6e38763f46a,assigned,"Bakda Pangestu","Ds. Ekonomi No. 557, Tegal 77160, Kaltara","Stress Test UUID Data"
e31fa1a6-4b73-3ff3-83e4-9d6420dba89b,assigned,"Ian Dongoran M.Ak","Jr. Gambang No. 705, Serang 72697, Riau","Stress Test UUID Data"
e11b6da4-b0a4-3481-859d-b00babc17c16,assigned,"Irma Melani","Dk. Rajawali Timur No. 237, Batu 92886, Aceh","Stress Test UUID Data"
f92a9424-cc0f-3749-bafd-3d11b7da48a5,assigned,"Taufan Radika Sihombing S.Sos","Jln. Lada No. 830, Administrasi Jakarta Selatan 91087, Kalbar","Stress Test UUID Data"
c832a1fb-fd55-37d7-ac10-f070ad7ebd45,assigned,"Yahya Xanana Iswahyudi","Gg. Baabur Royan No. 425, Sukabumi 54390, Malut","Stress Test UUID Data"
c38a486e-e7ff-31de-bc90-9b569099e68e,assigned,"Paiman Januar","Ds. Casablanca No. 57, Tebing Tinggi 35776, Sumut","Stress Test UUID Data"
22570d1e-d504-3d08-88f6-d31f3bb9c88d,assigned,"Paiman Suwarno","Kpg. Wahid No. 951, Tegal 50041, Babel","Stress Test UUID Data"
4aca7edb-3662-355b-83d0-0f6055789308,assigned,"Satya Waskita M.Ak","Psr. Kebonjati No. 451, Palangka Raya 61307, Bali","Stress Test UUID Data"
a16c15a3-8a27-3fb0-b48b-96bf04d90520,assigned,"Gaman Adriansyah","Dk. Basoka Raya No. 114, Subulussalam 35079, Banten","Stress Test UUID Data"
065f324f-f3d8-3214-bf06-d653bf18edcd,assigned,"Zelda Widiastuti S.Gz","Ki. Kyai Gede No. 626, Pagar Alam 39785, Kalsel","Stress Test UUID Data"
c076e851-4d73-31a8-a47a-99cb8ceaad04,assigned,"Cemplunk Nugroho S.Sos","Dk. Rajawali Timur No. 336, Pasuruan 14645, Kepri","Stress Test UUID Data"
4ee9ba26-3d90-3169-9299-c613adf6da71,assigned,"Damar Adiarja Hardiansyah S.Pd","Jln. Bakti No. 47, Banjarbaru 53454, Kalteng","Stress Test UUID Data"
898c9a31-5e7a-3e12-b96a-428be99b9d77,assigned,"Hesti Puti Agustina","Jln. Muwardi No. 731, Bau-Bau 63254, Gorontalo","Stress Test UUID Data"
3cf96177-0b5b-3368-9512-ee07b9c0631a,assigned,"Bahuwarna Firgantoro","Jr. Bakit  No. 303, Palu 77539, Jatim","Stress Test UUID Data"
ca2bcc89-9dcd-3d83-a2bb-bcc244994d5b,assigned,"Melinda Hariyah","Ki. Bakhita No. 854, Administrasi Jakarta Selatan 77440, Kaltim","Stress Test UUID Data"
f06daa9c-70e7-3373-b3ad-d9b5acce594a,assigned,"Wardaya Marsudi Najmudin","Jr. Lembong No. 755, Administrasi Jakarta Utara 47164, Sultra","Stress Test UUID Data"
a39e378d-5873-3d22-90ba-35fb8a66feca,assigned,"Jamal Habibi","Kpg. Baung No. 104, Bima 29485, Kalbar","Stress Test UUID Data"
9e6b7244-33e1-3f95-8511-caccb0fc25cd,assigned,"Kayla Puspita","Jr. Pintu Besar Selatan No. 25, Surabaya 74043, DIY","Stress Test UUID Data"
6d66f95a-0295-3ff3-8576-681fc9b2a77f,assigned,"Kartika Karen Anggraini","Jr. Ters. Pasir Koja No. 78, Mataram 17833, Jateng","Stress Test UUID Data"
e7328362-bbc1-337e-abb2-2454c39bed7c,assigned,"Cinta Victoria Laksmiwati","Ds. Laswi No. 915, Sukabumi 43427, NTB","Stress Test UUID Data"
f9c09298-03c1-3cc5-9fc1-39de0f62c7bc,assigned,"Kacung Taufik Pangestu M.Farm","Dk. Siliwangi No. 137, Padangpanjang 83907, Sulut","Stress Test UUID Data"
18dc2c12-a56f-394c-8c9b-e284b7782bd6,assigned,"Balapati Sitompul","Gg. Jend. Sudirman No. 588, Gunungsitoli 22521, Pabar","Stress Test UUID Data"
b67682b4-dfe5-3d82-98c6-afe522480244,assigned,"Zulfa Hastuti","Kpg. Baya Kali Bungur No. 275, Surakarta 59109, Banten","Stress Test UUID Data"
5c8471f7-9479-3188-aa33-1219dda63842,assigned,"Sarah Yance Hasanah S.Kom","Ki. Dago No. 426, Cimahi 79799, Riau","Stress Test UUID Data"
d983f542-cf14-39f0-aad6-7effbe7013e7,assigned,"Kanda Saputra S.Pd","Ki. Wahid Hasyim No. 792, Bau-Bau 27560, Kalbar","Stress Test UUID Data"
c02aabf9-562e-382c-9fef-07d6efbb8a04,assigned,"Kawaca Tasdik Hutagalung","Gg. Hang No. 888, Manado 90708, Sumut","Stress Test UUID Data"
7a2ae855-d106-35f9-b444-e1dfadb870e3,assigned,"Rendy Prasetya","Ds. Abdul Muis No. 164, Bukittinggi 51282, Sumsel","Stress Test UUID Data"
22c5c92c-a5f6-3733-9e1b-7050f8e1f8f1,assigned,"Jasmin Hariyah","Jln. Bayam No. 516, Magelang 13181, Bengkulu","Stress Test UUID Data"
f5e67b37-0430-3adc-847f-1ac9d9db953f,assigned,"Lidya Zulaikha Farida","Psr. Orang No. 327, Jayapura 32147, Malut","Stress Test UUID Data"
cbb39c96-7cf9-3060-ab3b-1b4d3d8d067d,assigned,"Vanesa Maida Yuliarti S.Pd","Ki. Rajawali No. 462, Banjarbaru 99362, Kaltim","Stress Test UUID Data"
54bb4e79-8355-3b62-8465-0cb289c309e3,assigned,"Novi Nuraini","Dk. Perintis Kemerdekaan No. 97, Bengkulu 64450, Jatim","Stress Test UUID Data"
80e8bb76-ad66-3289-9945-d1d44f0f00cd,assigned,"Yulia Kuswandari","Gg. Rajiman No. 654, Balikpapan 56978, Jateng","Stress Test UUID Data"
bdb8d621-3e78-389a-be22-b3e4a9bfd5f5,assigned,"Mala Tiara Nasyiah S.Pt","Dk. Jagakarsa No. 682, Semarang 38628, Sultra","Stress Test UUID Data"
