external_id,status,name,address,notes
P-01441,assigned,"Bagus Radika Gunawan","Psr. Supomo No. 868, Surabaya 71021, Kalteng","Generated Static Data"
P-01442,assigned,"Murti Kurniawan","Jr. Gegerkalong Hilir No. 812, Sungai Penuh 91909, Maluku","Generated Static Data"
P-01443,assigned,"Harsana Mustofa S.IP","Ds. Yogyakarta No. 652, Singkawang 70230, Kaltim","Generated Static Data"
P-01444,assigned,"Yuni Mutia Prastuti M.Ak","Gg. Rumah Sakit No. 79, Padangsidempuan 11334, Kalsel","Generated Static Data"
P-01445,assigned,"Rahayu Shakila Anggraini M.M.","Psr. Basuki Rahmat  No. 72, Administrasi Jakarta Selatan 20023, Babel","Generated Static Data"
P-01446,assigned,"Vinsen Harsana Wasita S.T.","Ki. M.T. Haryono No. 241, Banjar 18069, Jateng","Generated Static Data"
P-01447,assigned,"Ira Lili Fujiati M.Kom.","Psr. Thamrin No. 731, Tidore Kepulauan 18452, DKI","Generated Static Data"
P-01448,assigned,"Cakrawangsa Johan Saputra M.Kom.","Gg. Ters. Pasir Koja No. 10, Palopo 61651, Kalteng","Generated Static Data"
P-01449,assigned,"Ibrahim Pradana","Ds. Gremet No. 128, Subulussalam 71173, Bengkulu","Generated Static Data"
P-01450,assigned,"Praba Waluyo S.Kom","Ds. Sudiarto No. 999, Banjar 39835, Malut","Generated Static Data"
P-01451,assigned,"Bagiya Hutasoit","Jr. Basmol Raya No. 695, Pematangsiantar 21035, Sulsel","Generated Static Data"
P-01452,assigned,"Alika Purwanti","Psr. R.E. Martadinata No. 539, Padangpanjang 58330, Sulbar","Generated Static Data"
P-01453,assigned,"Melinda Kuswandari","Ds. Teuku Umar No. 599, Bontang 81507, Malut","Generated Static Data"
P-01454,assigned,"Tami Anggraini","Dk. Baung No. 560, Tangerang Selatan 69415, Babel","Generated Static Data"
P-01455,assigned,"Sadina Hariyah S.Ked","Psr. Orang No. 179, Malang 74353, Sulsel","Generated Static Data"
P-01456,assigned,"Jayeng Saputra S.Psi","Psr. Jend. A. Yani No. 489, Singkawang 50203, DIY","Generated Static Data"
P-01457,assigned,"Wardi Balidin Nainggolan","Gg. Baladewa No. 270, Serang 55353, Kaltim","Generated Static Data"
P-01458,assigned,"Uli Wani Yuliarti S.E.","Ds. Industri No. 182, Pontianak 88632, DIY","Generated Static Data"
P-01459,assigned,"Martana Damu Hakim S.Gz","Gg. Sukajadi No. 141, Dumai 49351, Bali","Generated Static Data"
P-01460,assigned,"Anastasia Utami S.Ked","Dk. Jamika No. 15, Administrasi Jakarta Pusat 86779, Malut","Generated Static Data"
P-01461,assigned,"Eka Nadia Wulandari S.I.Kom","Dk. Camar No. 355, Palangka Raya 52494, Bengkulu","Generated Static Data"
P-01462,assigned,"Cakrawala Gandewa Hidayat M.TI.","Ki. Yogyakarta No. 236, Padangsidempuan 72680, Banten","Generated Static Data"
P-01463,assigned,"Lembah Narpati","Kpg. Abdul Rahmat No. 521, Pagar Alam 83133, NTB","Generated Static Data"
P-01464,assigned,"Sakura Maida Rahayu S.Pt","Kpg. Gading No. 439, Kediri 93707, Sulbar","Generated Static Data"
P-01465,assigned,"Patricia Wijayanti","Dk. Warga No. 383, Binjai 29041, Kaltara","Generated Static Data"
P-01466,assigned,"Diana Iriana Nasyiah M.Ak","Gg. PHH. Mustofa No. 250, Sabang 56023, Lampung","Generated Static Data"
P-01467,assigned,"Rachel Hassanah S.I.Kom","Psr. Basuki Rahmat  No. 559, Mojokerto 57700, Babel","Generated Static Data"
P-01468,assigned,"Paulin Suartini S.Psi","Jr. Bass No. 142, Kotamobagu 70023, Lampung","Generated Static Data"
P-01469,assigned,"Cahyadi Ardianto","Jln. Jambu No. 411, Malang 55138, Bali","Generated Static Data"
P-01470,assigned,"Nadia Rahmawati","Psr. Ir. H. Juanda No. 90, Administrasi Jakarta Timur 72424, Jabar","Generated Static Data"
P-01471,assigned,"Ami Permata","Jln. Balikpapan No. 146, Mojokerto 10781, Kepri","Generated Static Data"
P-01472,assigned,"Baktiadi Mansur","Jr. Sadang Serang No. 739, Depok 12886, Bengkulu","Generated Static Data"
P-01473,assigned,"Rahmi Natalia Novitasari","Psr. Radio No. 481, Jayapura 99705, Riau","Generated Static Data"
P-01474,assigned,"Amelia Gawati Padmasari S.E.I","Jln. Wora Wari No. 894, Padang 64737, Sulut","Generated Static Data"
P-01475,assigned,"Zaenab Purnawati S.Kom","Kpg. Ekonomi No. 975, Bontang 87577, Jatim","Generated Static Data"
P-01476,assigned,"Bella Mandasari S.Farm","Dk. Gading No. 444, Madiun 49067, Riau","Generated Static Data"
P-01477,assigned,"Ulya Wastuti","Psr. Ketandan No. 99, Kediri 14849, Jambi","Generated Static Data"
P-01478,assigned,"Karsana Mustofa","Psr. Bagas Pati No. 363, Subulussalam 87246, Lampung","Generated Static Data"
P-01479,assigned,"Karta Natsir","Kpg. Karel S. Tubun No. 80, Depok 19874, Kaltara","Generated Static Data"
P-01480,assigned,"Iriana Nuraini","Psr. Barat No. 594, Mataram 56840, Sulbar","Generated Static Data"
P-01481,assigned,"Luwes Anggriawan","Ki. BKR No. 372, Yogyakarta 91470, Riau","Generated Static Data"
P-01482,assigned,"Patricia Hasanah","Jln. Basuki No. 32, Padang 59145, Bali","Generated Static Data"
P-01483,assigned,"Cornelia Mardhiyah","Dk. Yap Tjwan Bing No. 706, Tasikmalaya 19655, Lampung","Generated Static Data"
P-01484,assigned,"Cahyadi Marpaung","Jln. Abang No. 478, Palu 84255, Riau","Generated Static Data"
P-01485,assigned,"Darimin Eka Damanik S.T.","Kpg. Krakatau No. 377, Administrasi Jakarta Timur 64644, Sulsel","Generated Static Data"
P-01486,assigned,"Ulya Halimah","Gg. Pelajar Pejuang 45 No. 15, Tebing Tinggi 64464, Riau","Generated Static Data"
P-01487,assigned,"Rafi Situmorang S.Sos","Dk. Salam No. 958, Bogor 53491, Riau","Generated Static Data"
P-01488,assigned,"Gawati Mulyani M.Kom.","Jr. Bakaru No. 848, Jambi 56857, Maluku","Generated Static Data"
P-01489,assigned,"Halim Firgantoro","Gg. Abdul Rahmat No. 231, Banjar 86492, Aceh","Generated Static Data"
P-01490,assigned,"Tira Hariyah S.IP","Jln. Sugiono No. 451, Kotamobagu 62901, Banten","Generated Static Data"
P-01491,assigned,"Gina Laksmiwati","Psr. R.M. Said No. 739, Madiun 60144, Aceh","Generated Static Data"
P-01492,assigned,"Purwanto Prakasa","Psr. Kali No. 489, Bogor 69936, Sulbar","Generated Static Data"
P-01493,assigned,"Cager Ajimat Gunarto","Jln. Raden No. 573, Prabumulih 21789, Papua","Generated Static Data"
P-01494,assigned,"Fitriani Usamah","Jln. Kebangkitan Nasional No. 960, Ternate 18707, Banten","Generated Static Data"
P-01495,assigned,"Sarah Ika Pertiwi","Ds. Bakhita No. 431, Pangkal Pinang 96516, Sultra","Generated Static Data"
P-01496,assigned,"Limar Santoso","Ds. Laswi No. 419, Mataram 83837, Jatim","Generated Static Data"
P-01497,assigned,"Febi Farida S.Gz","Ki. Raya Setiabudhi No. 741, Bau-Bau 52716, Banten","Generated Static Data"
P-01498,assigned,"Yuni Prastuti","Jr. Sutan Syahrir No. 861, Pematangsiantar 43068, Jatim","Generated Static Data"
P-01499,assigned,"Leo Lurhur Gunawan","Jr. Sadang Serang No. 710, Administrasi Jakarta Barat 73874, NTB","Generated Static Data"
P-01500,assigned,"Darmaji Tamba","Ki. Cemara No. 475, Gunungsitoli 57773, Maluku","Generated Static Data"
P-01501,assigned,"Imam Pranowo M.Ak","Ds. Bass No. 480, Bogor 53573, Gorontalo","Generated Static Data"
P-01502,assigned,"Balangga Eka Iswahyudi","Ds. Gajah No. 748, Kediri 55066, Sultra","Generated Static Data"
P-01503,assigned,"Salimah Ami Mardhiyah M.Pd","Psr. Banda No. 36, Subulussalam 49180, Kalteng","Generated Static Data"
P-01504,assigned,"Harto Sinaga","Dk. Bakau No. 310, Tangerang 10514, Kalbar","Generated Static Data"
P-01505,assigned,"Dasa Firmansyah","Dk. Bata Putih No. 979, Bandung 13247, Banten","Generated Static Data"
P-01506,assigned,"Laswi Sitorus","Jln. Baranang No. 356, Tanjungbalai 12355, Sulut","Generated Static Data"
P-01507,assigned,"Zamira Susanti","Ki. Gotong Royong No. 331, Padang 20719, Sulteng","Generated Static Data"
P-01508,assigned,"Tantri Pratiwi","Kpg. Pasir Koja No. 683, Langsa 70123, Maluku","Generated Static Data"
P-01509,assigned,"Estiawan Manullang M.Ak","Kpg. Daan No. 924, Administrasi Jakarta Timur 81858, Lampung","Generated Static Data"
P-01510,assigned,"Jaswadi Prasasta","Ki. Sukajadi No. 673, Parepare 52626, Sumsel","Generated Static Data"
P-01511,assigned,"Enteng Makara Mandala M.Kom.","Dk. Dewi Sartika No. 633, Banjarmasin 13629, Bali","Generated Static Data"
P-01512,assigned,"Clara Wirda Maryati S.Pd","Ki. Ters. Pasir Koja No. 428, Lubuklinggau 36630, Banten","Generated Static Data"
P-01513,assigned,"Oliva Astuti","Psr. Baranang Siang Indah No. 304, Administrasi Jakarta Barat 96312, Kalbar","Generated Static Data"
P-01514,assigned,"Nilam Puti Rahayu","Gg. Nakula No. 418, Pasuruan 81073, Sultra","Generated Static Data"
P-01515,assigned,"Warsa Dongoran","Dk. Wahid Hasyim No. 844, Bekasi 83942, Sultra","Generated Static Data"
P-01516,assigned,"Genta Yani Puspita","Ds. Siliwangi No. 951, Jambi 56191, Kalsel","Generated Static Data"
P-01517,assigned,"Karta Samosir","Jln. Pintu Besar Selatan No. 814, Pekalongan 39319, Sultra","Generated Static Data"
P-01518,assigned,"Siti Laksita","Gg. K.H. Maskur No. 803, Batu 64128, Sulteng","Generated Static Data"
P-01519,assigned,"Capa Asirwada Suryono","Psr. Zamrud No. 357, Depok 20657, Kepri","Generated Static Data"
P-01520,assigned,"Vera Andriani","Ds. Merdeka No. 742, Bontang 12056, Malut","Generated Static Data"
P-01521,assigned,"Tri Wacana","Dk. Salatiga No. 745, Denpasar 67059, Sumbar","Generated Static Data"
P-01522,assigned,"Janet Wastuti","Jln. Otto No. 185, Bima 28114, Sulsel","Generated Static Data"
P-01523,assigned,"Mila Hartati M.Farm","Dk. Sentot Alibasa No. 790, Palu 85616, Lampung","Generated Static Data"
P-01524,assigned,"Harsanto Mahendra","Ds. Wahidin Sudirohusodo No. 712, Manado 86014, Kalbar","Generated Static Data"
P-01525,assigned,"Aswani Winarno S.Kom","Psr. Abdullah No. 47, Bandung 62417, Gorontalo","Generated Static Data"
P-01526,assigned,"Febi Wijayanti M.Kom.","Gg. Sukabumi No. 418, Banjarbaru 27676, Babel","Generated Static Data"
P-01527,assigned,"Bakti Waluyo S.Sos","Jln. Baranang No. 865, Pariaman 50544, Pabar","Generated Static Data"
P-01528,assigned,"Artanto Prasetyo","Ds. Suharso No. 155, Pasuruan 48645, Sumsel","Generated Static Data"
P-01529,assigned,"Hilda Wastuti S.E.I","Jr. Ters. Buah Batu No. 617, Sabang 35950, Malut","Generated Static Data"
P-01530,assigned,"Edward Kalim Jailani S.T.","Jr. Barat No. 49, Prabumulih 38739, Bali","Generated Static Data"
P-01531,assigned,"Novi Ajeng Mandasari S.Ked","Gg. Salatiga No. 129, Palembang 30678, Riau","Generated Static Data"
P-01532,assigned,"Radit Nashiruddin","Ki. Yos No. 944, Pontianak 43170, Jatim","Generated Static Data"
P-01533,assigned,"Arta Taufik Dongoran S.Ked","Jr. Basudewo No. 47, Cilegon 73957, Sumbar","Generated Static Data"
P-01534,assigned,"Halima Handayani M.M.","Psr. Daan No. 739, Mojokerto 15660, Kalbar","Generated Static Data"
P-01535,assigned,"Yunita Fujiati","Gg. Yohanes No. 569, Bogor 87730, Sulut","Generated Static Data"
P-01536,assigned,"Rosman Mahendra M.M.","Jr. Ujung No. 191, Singkawang 48607, Jabar","Generated Static Data"
P-01537,assigned,"Winda Fujiati","Kpg. Sunaryo No. 62, Lubuklinggau 18984, Sumut","Generated Static Data"
P-01538,assigned,"Melinda Usamah","Ds. Rumah Sakit No. 187, Tidore Kepulauan 23680, Sulteng","Generated Static Data"
P-01539,assigned,"Dodo Budiyanto S.Sos","Ds. Urip Sumoharjo No. 221, Bitung 85994, Sultra","Generated Static Data"
P-01540,assigned,"Vivi Hana Safitri S.Gz","Psr. Gajah No. 38, Pekanbaru 71061, Sumsel","Generated Static Data"
P-01541,assigned,"Gara Harimurti Sihotang M.Kom.","Ki. Babadan No. 296, Pasuruan 39612, Aceh","Generated Static Data"
P-01542,assigned,"Limar Sihotang M.Pd","Jln. Adisumarmo No. 327, Sorong 66767, NTB","Generated Static Data"
P-01543,assigned,"Eka Nasyidah","Jr. Bhayangkara No. 603, Pekalongan 51322, Maluku","Generated Static Data"
P-01544,assigned,"Vanya Agustina","Kpg. Babadak No. 188, Manado 86177, Jabar","Generated Static Data"
P-01545,assigned,"Jail Tamba","Ki. Baing No. 997, Tanjung Pinang 43636, DIY","Generated Static Data"
P-01546,assigned,"Laila Pertiwi","Jln. Suryo No. 466, Ambon 92207, Maluku","Generated Static Data"
P-01547,assigned,"Lala Uchita Yulianti S.Pt","Ki. Tubagus Ismail No. 778, Palu 14968, Sultra","Generated Static Data"
P-01548,assigned,"Zaenab Puspita M.TI.","Jr. Bass No. 204, Lhokseumawe 46997, Jateng","Generated Static Data"
P-01549,assigned,"Agus Lukman Wibisono","Jln. Baha No. 393, Parepare 28120, Jateng","Generated Static Data"
P-01550,assigned,"Satya Gunarto","Ds. Bara No. 357, Banjarmasin 66641, Sumut","Generated Static Data"
P-01551,assigned,"Eja Kamidin Simanjuntak","Jr. Sugiyopranoto No. 860, Kediri 27702, Kalsel","Generated Static Data"
P-01552,assigned,"Agnes Nurdiyanti S.Gz","Ki. Lada No. 936, Mojokerto 35821, Jambi","Generated Static Data"
P-01553,assigned,"Karna Kusumo M.Pd","Jr. Camar No. 352, Banjarbaru 95145, Kalsel","Generated Static Data"
P-01554,assigned,"Yuni Melani","Jr. Villa No. 980, Cirebon 75488, Sultra","Generated Static Data"
P-01555,assigned,"Dartono Pradipta S.Pt","Dk. Pasir Koja No. 937, Ternate 75196, Sulbar","Generated Static Data"
P-01556,assigned,"Dalima Najwa Wastuti M.Pd","Ki. Padma No. 442, Denpasar 58345, Pabar","Generated Static Data"
P-01557,assigned,"Wira Nugroho S.E.","Jr. Barat No. 630, Bukittinggi 19654, Kaltim","Generated Static Data"
P-01558,assigned,"Nurul Farida S.Gz","Ki. Baya Kali Bungur No. 424, Jambi 70766, Maluku","Generated Static Data"
P-01559,assigned,"Rama Widodo M.Pd","Ki. Ir. H. Juanda No. 840, Tasikmalaya 25684, Gorontalo","Generated Static Data"
P-01560,assigned,"Galar Maulana S.Kom","Ds. Wahid Hasyim No. 507, Gunungsitoli 90891, Sulbar","Generated Static Data"
P-01561,assigned,"Caraka Nugroho","Kpg. Panjaitan No. 962, Mataram 85902, Jabar","Generated Static Data"
P-01562,assigned,"Amalia Winda Mandasari","Ds. Bass No. 551, Manado 85234, Gorontalo","Generated Static Data"
P-01563,assigned,"Devi Wijayanti S.E.","Jr. Baing No. 885, Palembang 59004, Bengkulu","Generated Static Data"
P-01564,assigned,"Jasmin Hilda Zulaika S.I.Kom","Ds. Pintu Besar Selatan No. 52, Tanjungbalai 62242, NTT","Generated Static Data"
P-01565,assigned,"Luluh Jefri Wahyudin M.Pd","Jr. Casablanca No. 329, Parepare 94778, NTT","Generated Static Data"
P-01566,assigned,"Warji Prasetya","Ds. Rajawali Timur No. 378, Mataram 85901, DKI","Generated Static Data"
P-01567,assigned,"Gilang Hutagalung","Ki. Eka No. 689, Tomohon 97044, Kalteng","Generated Static Data"
P-01568,assigned,"Danang Salman Suryono","Jln. Banceng Pondok No. 87, Ternate 26505, Kalteng","Generated Static Data"
P-01569,assigned,"Irsad Najmudin","Dk. Monginsidi No. 755, Mataram 96014, Sumut","Generated Static Data"
P-01570,assigned,"Silvia Aryani","Psr. Sutoyo No. 695, Binjai 17660, Bali","Generated Static Data"
P-01571,assigned,"Lukita Mulyanto Utama S.Kom","Ds. Juanda No. 883, Tangerang 18285, Kepri","Generated Static Data"
P-01572,assigned,"Wadi Narpati S.E.I","Kpg. Raya Ujungberung No. 945, Cimahi 38026, Sultra","Generated Static Data"
P-01573,assigned,"Ira Hafshah Sudiati","Ds. Padma No. 447, Pangkal Pinang 56442, Jatim","Generated Static Data"
P-01574,assigned,"Intan Lailasari","Ki. Kalimalang No. 800, Administrasi Jakarta Barat 99671, Jabar","Generated Static Data"
P-01575,assigned,"Arta Anggriawan","Ds. Acordion No. 510, Sorong 69089, Sulbar","Generated Static Data"
P-01576,assigned,"Himawan Permadi","Psr. Agus Salim No. 141, Pekalongan 26969, Malut","Generated Static Data"
P-01577,assigned,"Ibrani Tampubolon","Gg. Ters. Jakarta No. 863, Sukabumi 31594, Jambi","Generated Static Data"
P-01578,assigned,"Rudi Taufik Napitupulu S.Farm","Jr. Kalimantan No. 965, Prabumulih 76660, Kalbar","Generated Static Data"
P-01579,assigned,"Dagel Santoso","Ds. Asia Afrika No. 866, Kediri 82180, Kalbar","Generated Static Data"
P-01580,assigned,"Luis Unggul Setiawan M.TI.","Gg. Sadang Serang No. 406, Jayapura 44555, Lampung","Generated Static Data"
P-01581,assigned,"Citra Laila Anggraini S.I.Kom","Jln. S. Parman No. 498, Makassar 49839, NTT","Generated Static Data"
P-01582,assigned,"Oliva Haryanti","Kpg. Suryo No. 879, Probolinggo 24719, Kepri","Generated Static Data"
P-01583,assigned,"Ulya Maida Yuniar S.E.","Jr. R.M. Said No. 271, Sibolga 17888, Malut","Generated Static Data"
P-01584,assigned,"Yani Violet Kuswandari","Ki. Baabur Royan No. 513, Pariaman 34207, DKI","Generated Static Data"
P-01585,assigned,"Cici Zizi Susanti S.Gz","Jr. Bambu No. 158, Tangerang Selatan 36018, NTB","Generated Static Data"
P-01586,assigned,"Ani Ami Novitasari M.Kom.","Gg. Ciwastra No. 312, Tasikmalaya 79975, Jateng","Generated Static Data"
P-01587,assigned,"Gatot Ajiono Mahendra","Jln. Asia Afrika No. 356, Cirebon 21447, Kaltara","Generated Static Data"
P-01588,assigned,"Uchita Permata","Jr. Achmad No. 309, Gunungsitoli 76210, Sulteng","Generated Static Data"
P-01589,assigned,"Maya Riyanti","Jr. Yoga No. 672, Surakarta 75138, Pabar","Generated Static Data"
P-01590,assigned,"Emil Hardiansyah","Dk. Baranangsiang No. 822, Binjai 33216, Pabar","Generated Static Data"
P-01591,assigned,"Setya Viktor Nababan","Kpg. Suprapto No. 663, Tangerang Selatan 91640, Bali","Generated Static Data"
P-01592,assigned,"Farhunnisa Susanti","Ki. Sugiyopranoto No. 558, Banjarbaru 11479, Kalbar","Generated Static Data"
P-01593,assigned,"Reksa Jamal Maryadi","Gg. Gotong Royong No. 557, Surakarta 72394, Babel","Generated Static Data"
P-01594,assigned,"Prayogo Ega Santoso S.Ked","Jln. Daan No. 40, Padangpanjang 86791, Kalbar","Generated Static Data"
P-01595,assigned,"Ibrahim Rajasa","Psr. Baik No. 81, Banjar 85062, Babel","Generated Static Data"
P-01596,assigned,"Devi Gawati Mulyani","Jln. Ronggowarsito No. 184, Jambi 29868, Papua","Generated Static Data"
P-01597,assigned,"Fathonah Fujiati","Jr. Juanda No. 98, Gorontalo 80825, Lampung","Generated Static Data"
P-01598,assigned,"Michelle Maryati","Jr. Hasanuddin No. 47, Pematangsiantar 98771, NTT","Generated Static Data"
P-01599,assigned,"Rusman Sihombing","Ki. Bagas Pati No. 344, Bitung 82769, Sultra","Generated Static Data"
P-01600,assigned,"Oni Puspasari","Gg. Astana Anyar No. 454, Lubuklinggau 23991, Sulsel","Generated Static Data"
P-01601,assigned,"Reksa Cakrajiya Maheswara S.E.I","Jr. M.T. Haryono No. 72, Probolinggo 21589, NTT","Generated Static Data"
P-01602,assigned,"Usyi Laras Fujiati","Ds. Sutoyo No. 303, Bandung 74223, Pabar","Generated Static Data"
P-01603,assigned,"Kardi Dabukke","Ds. K.H. Wahid Hasyim (Kopo) No. 451, Surakarta 52929, Jateng","Generated Static Data"
P-01604,assigned,"Olivia Kusmawati S.E.","Ki. Veteran No. 493, Lubuklinggau 13531, Malut","Generated Static Data"
P-01605,assigned,"Farah Calista Wulandari","Psr. Jayawijaya No. 95, Lubuklinggau 17222, Pabar","Generated Static Data"
P-01606,assigned,"Wani Cici Halimah S.Sos","Ds. Cikapayang No. 672, Serang 35508, Aceh","Generated Static Data"
P-01607,assigned,"Karna Saefullah S.IP","Psr. Veteran No. 835, Administrasi Jakarta Utara 25963, Jatim","Generated Static Data"
P-01608,assigned,"Zulaikha Gabriella Puspita","Psr. Imam No. 141, Bitung 77372, Kalteng","Generated Static Data"
P-01609,assigned,"Zahra Vicky Halimah","Gg. Babadan No. 639, Banjarbaru 52378, Bali","Generated Static Data"
P-01610,assigned,"Legawa Darimin Halim","Jln. Ciumbuleuit No. 948, Solok 81503, Kalsel","Generated Static Data"
P-01611,assigned,"Ibrani Harimurti Hutapea","Gg. Nakula No. 105, Payakumbuh 44386, Sulut","Generated Static Data"
P-01612,assigned,"Elon Garan Ramadan S.H.","Ds. Yosodipuro No. 578, Banda Aceh 89272, Malut","Generated Static Data"
P-01613,assigned,"Ega Mandala","Ki. Cihampelas No. 528, Tanjungbalai 16635, Babel","Generated Static Data"
P-01614,assigned,"Yulia Kusmawati","Kpg. Ters. Jakarta No. 589, Tangerang Selatan 13399, NTB","Generated Static Data"
P-01615,assigned,"Karimah Indah Wahyuni S.Psi","Psr. Lada No. 17, Sorong 91981, Banten","Generated Static Data"
P-01616,assigned,"Vanesa Wastuti","Dk. Abdul Rahmat No. 31, Salatiga 73803, Sumbar","Generated Static Data"
P-01617,assigned,"Bagus Sitorus","Jr. PHH. Mustofa No. 359, Depok 47276, Sultra","Generated Static Data"
P-01618,assigned,"Mulyono Saptono M.Ak","Ds. Yos Sudarso No. 564, Padang 64344, Sultra","Generated Static Data"
P-01619,assigned,"Janet Yuliarti","Dk. Dipenogoro No. 831, Administrasi Jakarta Timur 39522, Malut","Generated Static Data"
